Source,Target,Type,Weight
57759,23,directed,1
71070,23,directed,1
52771,23,directed,1
51147,23,directed,1
51618,23,directed,1
71071,23,directed,1
51594,23,directed,1
9405,23,directed,1
71072,23,directed,1
51619,23,directed,1
51974,23,directed,1
5615,23,directed,1
71073,23,directed,1
71074,23,directed,1
71075,23,directed,1
51692,23,directed,1
71076,23,directed,1
71077,23,directed,1
51623,23,directed,1
51245,23,directed,1
71078,23,directed,1
71079,23,directed,1
51883,23,directed,1
71080,23,directed,1
71081,23,directed,1
51363,23,directed,1
71082,23,directed,1
51834,23,directed,1
51625,23,directed,1
71083,23,directed,1
71084,23,directed,1
71085,23,directed,1
71086,23,directed,1
71087,23,directed,1
71088,23,directed,1
9306,23,directed,1
71089,23,directed,1
71090,23,directed,1
71091,23,directed,1
9274,23,directed,1
5705,23,directed,1
51998,23,directed,1
39468,23,directed,1
51630,23,directed,1
51631,23,directed,1
51632,23,directed,1
71092,23,directed,1
51635,23,directed,1
51634,23,directed,1
71093,23,directed,1
71094,23,directed,1
71095,23,directed,1
44900,23,directed,1
71096,23,directed,1
51247,23,directed,1
39474,23,directed,1
51641,23,directed,1
23262,23,directed,1
71097,23,directed,1
71098,23,directed,1
71099,23,directed,1
50155,23,directed,1
51580,23,directed,1
51660,23,directed,1
6349,23,directed,1
71100,23,directed,1
51527,23,directed,1
51948,23,directed,1
51651,23,directed,1
51661,23,directed,1
50613,23,directed,1
71101,23,directed,1
1920,23,directed,1
71102,23,directed,1
51662,23,directed,1
71103,23,directed,1
51721,23,directed,1
51670,23,directed,1
51672,23,directed,1
51673,23,directed,1
41498,23,directed,1
51940,23,directed,1
30067,23,directed,1
71104,23,directed,1
71105,23,directed,1
71106,23,directed,1
51742,23,directed,1
51695,23,directed,1
71107,23,directed,1
51693,23,directed,1
51424,23,directed,1
51332,23,directed,1
71108,23,directed,1
51730,23,directed,1
1930,23,directed,1
14596,23,directed,1
51683,23,directed,1
51653,23,directed,1
51713,23,directed,1
51717,23,directed,1
71109,23,directed,1
71110,23,directed,1
51684,23,directed,1
48355,23,directed,1
46352,23,directed,1
9444,23,directed,1
51598,23,directed,1
71111,23,directed,1
51928,23,directed,1
51241,23,directed,1
44663,23,directed,1
71112,23,directed,1
71113,23,directed,1
42318,23,directed,1
71114,23,directed,1
51736,23,directed,1
50494,23,directed,1
52034,23,directed,1
50830,23,directed,1
71115,23,directed,1
50817,23,directed,1
71116,23,directed,1
71117,23,directed,1
71118,23,directed,1
2470,23,directed,1
71119,23,directed,1
49631,23,directed,1
48604,23,directed,1
29348,23,directed,1
47736,23,directed,1
51843,23,directed,1
52346,23,directed,1
52443,23,directed,1
71120,23,directed,1
51874,23,directed,1
2258,23,directed,1
2248,23,directed,1
51950,23,directed,1
52378,23,directed,1
71121,23,directed,1
71122,23,directed,1
71123,23,directed,1
50360,23,directed,1
51754,23,directed,1
71124,23,directed,1
39620,23,directed,1
51637,23,directed,1
71125,23,directed,1
34957,23,directed,1
51737,23,directed,1
1946,23,directed,1
39629,23,directed,1
51760,23,directed,1
71126,23,directed,1
51272,23,directed,1
71127,23,directed,1
4636,23,directed,1
51707,23,directed,1
71128,23,directed,1
5069,23,directed,1
7416,23,directed,1
29835,23,directed,1
32884,23,directed,1
1929,23,directed,1
40835,23,directed,1
71129,23,directed,1
71130,23,directed,1
51777,23,directed,1
51942,23,directed,1
10558,23,directed,1
4815,23,directed,1
71131,23,directed,1
48498,23,directed,1
54981,23,directed,1
2828,23,directed,1
51781,23,directed,1
51867,23,directed,1
51782,23,directed,1
51785,23,directed,1
2281,23,directed,1
71132,23,directed,1
50310,23,directed,1
51645,23,directed,1
8105,23,directed,1
22,23,directed,1
71133,23,directed,1
71134,23,directed,1
51789,23,directed,1
51791,23,directed,1
14838,23,directed,1
4839,23,directed,1
51617,23,directed,1
51795,23,directed,1
71135,23,directed,1
51796,23,directed,1
71136,23,directed,1
9288,23,directed,1
1973,23,directed,1
50596,23,directed,1
51450,23,directed,1
51734,23,directed,1
71137,23,directed,1
51900,23,directed,1
52921,23,directed,1
51978,23,directed,1
51901,23,directed,1
51152,23,directed,1
71138,23,directed,1
50308,23,directed,1
71139,23,directed,1
51804,23,directed,1
71140,23,directed,1
71141,23,directed,1
71142,23,directed,1
51805,23,directed,1
71143,23,directed,1
51254,23,directed,1
71144,23,directed,1
50841,23,directed,1
49643,23,directed,1
44752,23,directed,1
52027,23,directed,1
51809,23,directed,1
51626,23,directed,1
71145,23,directed,1
71146,23,directed,1
71147,23,directed,1
51954,23,directed,1
71148,23,directed,1
51666,23,directed,1
51753,23,directed,1
71149,23,directed,1
71150,23,directed,1
39735,23,directed,1
71151,23,directed,1
71152,23,directed,1
51691,23,directed,1
50114,23,directed,1
71153,23,directed,1
71154,23,directed,1
7903,23,directed,1
51812,23,directed,1
905,23,directed,1
51348,23,directed,1
71155,23,directed,1
71156,23,directed,1
1982,23,directed,1
71157,23,directed,1
71158,23,directed,1
51478,23,directed,1
51475,23,directed,1
51239,23,directed,1
71159,23,directed,1
50690,23,directed,1
71160,23,directed,1
51814,23,directed,1
71161,23,directed,1
71162,23,directed,1
51765,23,directed,1
51216,23,directed,1
71163,23,directed,1
71164,23,directed,1
71165,23,directed,1
2862,23,directed,1
52087,23,directed,1
71166,23,directed,1
23388,23,directed,1
51157,23,directed,1
71167,23,directed,1
51969,23,directed,1
71168,23,directed,1
71169,23,directed,1
39525,23,directed,1
71170,23,directed,1
2002,23,directed,1
71171,23,directed,1
51816,23,directed,1
71172,23,directed,1
2368,23,directed,1
71173,23,directed,1
71174,23,directed,1
71175,23,directed,1
71176,23,directed,1
50661,23,directed,1
71177,23,directed,1
71178,23,directed,1
49655,23,directed,1
71179,23,directed,1
50273,23,directed,1
71180,23,directed,1
51696,23,directed,1
71181,23,directed,1
51654,23,directed,1
52533,23,directed,1
51817,23,directed,1
51819,23,directed,1
71182,23,directed,1
51807,23,directed,1
51751,23,directed,1
71183,23,directed,1
71184,23,directed,1
51763,23,directed,1
71185,23,directed,1
71186,23,directed,1
51024,23,directed,1
51016,23,directed,1
71187,23,directed,1
51202,23,directed,1
50818,23,directed,1
71188,23,directed,1
30037,23,directed,1
71189,23,directed,1
71190,23,directed,1
51813,23,directed,1
50064,23,directed,1
71191,23,directed,1
51576,23,directed,1
71192,23,directed,1
71193,23,directed,1
50638,23,directed,1
51636,23,directed,1
51821,23,directed,1
71194,23,directed,1
51250,23,directed,1
71195,23,directed,1
51317,23,directed,1
51650,23,directed,1
51433,23,directed,1
51822,23,directed,1
71196,23,directed,1
51823,23,directed,1
71197,23,directed,1
71198,23,directed,1
71199,23,directed,1
71200,23,directed,1
71201,23,directed,1
51665,23,directed,1
71202,23,directed,1
51597,23,directed,1
34742,23,directed,1
71203,23,directed,1
51411,23,directed,1
51837,23,directed,1
51331,23,directed,1
71204,23,directed,1
51824,23,directed,1
51648,23,directed,1
71205,23,directed,1
51699,23,directed,1
51513,23,directed,1
71206,23,directed,1
50667,23,directed,1
71207,23,directed,1
51542,23,directed,1
50507,23,directed,1
51252,23,directed,1
71208,23,directed,1
71209,23,directed,1
71210,23,directed,1
51802,23,directed,1
50821,23,directed,1
71211,23,directed,1
51649,23,directed,1
51296,23,directed,1
51825,23,directed,1
71212,23,directed,1
71213,23,directed,1
51371,23,directed,1
51171,23,directed,1
50782,23,directed,1
71214,23,directed,1
51826,23,directed,1
51531,23,directed,1
51827,23,directed,1
51828,23,directed,1
51658,23,directed,1
71215,23,directed,1
51830,23,directed,1
51676,23,directed,1
71216,23,directed,1
51633,23,directed,1
51750,23,directed,1
50799,23,directed,1
51578,23,directed,1
9018,23,directed,1
71217,23,directed,1
18985,23,directed,1
50417,23,directed,1
51679,23,directed,1
51833,23,directed,1
51242,23,directed,1
71218,23,directed,1
51818,23,directed,1
50904,23,directed,1
71219,23,directed,1
51908,23,directed,1
71220,23,directed,1
30055,23,directed,1
71221,23,directed,1
71222,23,directed,1
40731,23,directed,1
2222,23,directed,1
51544,23,directed,1
51151,23,directed,1
51664,23,directed,1
51788,23,directed,1
51697,23,directed,1
71223,23,directed,1
71224,23,directed,1
50626,23,directed,1
50857,23,directed,1
71225,23,directed,1
51451,23,directed,1
51380,23,directed,1
51570,23,directed,1
51848,23,directed,1
51515,23,directed,1
7334,23,directed,1
45348,23,directed,1
71226,23,directed,1
51582,23,directed,1
71227,23,directed,1
51446,23,directed,1
51166,23,directed,1
51842,23,directed,1
51838,23,directed,1
51377,23,directed,1
51739,23,directed,1
51840,23,directed,1
71228,23,directed,1
51841,23,directed,1
50500,23,directed,1
71229,23,directed,1
50762,23,directed,1
71230,23,directed,1
71231,23,directed,1
51336,23,directed,1
51844,23,directed,1
51846,23,directed,1
35243,23,directed,1
51847,23,directed,1
71232,23,directed,1
51849,23,directed,1
51850,23,directed,1
71233,23,directed,1
51852,23,directed,1
6439,23,directed,1
51853,23,directed,1
71234,23,directed,1
13679,23,directed,1
71235,23,directed,1
71236,23,directed,1
52199,23,directed,1
45702,23,directed,1
51854,23,directed,1
51859,23,directed,1
2276,23,directed,1
51905,23,directed,1
8710,23,directed,1
71237,23,directed,1
71238,23,directed,1
71239,23,directed,1
2535,23,directed,1
71240,23,directed,1
71241,23,directed,1
71242,23,directed,1
71243,23,directed,1
71244,23,directed,1
71245,23,directed,1
40141,23,directed,1
51394,23,directed,1
2263,23,directed,1
51438,23,directed,1
2266,23,directed,1
50026,23,directed,1
50538,23,directed,1
2533,23,directed,1
71246,23,directed,1
71247,23,directed,1
51878,23,directed,1
50348,23,directed,1
71248,23,directed,1
51987,23,directed,1
71249,23,directed,1
51892,23,directed,1
51881,23,directed,1
71250,23,directed,1
71251,23,directed,1
71252,23,directed,1
71253,23,directed,1
50466,23,directed,1
71254,23,directed,1
51888,23,directed,1
2275,23,directed,1
51133,23,directed,1
50374,23,directed,1
71255,23,directed,1
71256,23,directed,1
51890,23,directed,1
2283,23,directed,1
51546,23,directed,1
51118,23,directed,1
51579,23,directed,1
71257,23,directed,1
51316,23,directed,1
4850,23,directed,1
71258,23,directed,1
7564,23,directed,1
51341,23,directed,1
50322,23,directed,1
51776,23,directed,1
51256,23,directed,1
71259,23,directed,1
71260,23,directed,1
2256,23,directed,1
51904,23,directed,1
5750,23,directed,1
71261,23,directed,1
71262,23,directed,1
51143,23,directed,1
44874,23,directed,1
51706,23,directed,1
71263,23,directed,1
51907,23,directed,1
71264,23,directed,1
40282,23,directed,1
51794,23,directed,1
51909,23,directed,1
2299,23,directed,1
52852,23,directed,1
51856,23,directed,1
40972,23,directed,1
49785,23,directed,1
51447,23,directed,1
51829,23,directed,1
71265,23,directed,1
71266,23,directed,1
71267,23,directed,1
51265,23,directed,1
51370,23,directed,1
71268,23,directed,1
51359,23,directed,1
51764,23,directed,1
50645,23,directed,1
71269,23,directed,1
71270,23,directed,1
71271,23,directed,1
71272,23,directed,1
51738,23,directed,1
51766,23,directed,1
51793,23,directed,1
51747,23,directed,1
71273,23,directed,1
50776,23,directed,1
51860,23,directed,1
71274,23,directed,1
52184,23,directed,1
71275,23,directed,1
71276,23,directed,1
71277,23,directed,1
51917,23,directed,1
12150,23,directed,1
71278,23,directed,1
51246,23,directed,1
51622,23,directed,1
71279,23,directed,1
71280,23,directed,1
71281,23,directed,1
51374,23,directed,1
71282,23,directed,1
50183,23,directed,1
51483,23,directed,1
50956,23,directed,1
71283,23,directed,1
50856,23,directed,1
71284,23,directed,1
71285,23,directed,1
51919,23,directed,1
51744,23,directed,1
71286,23,directed,1
71287,23,directed,1
71288,23,directed,1
71289,23,directed,1
71290,23,directed,1
51682,23,directed,1
71291,23,directed,1
51780,23,directed,1
71292,23,directed,1
51752,23,directed,1
51685,23,directed,1
51790,23,directed,1
51923,23,directed,1
71293,23,directed,1
71294,23,directed,1
51422,23,directed,1
51745,23,directed,1
71295,23,directed,1
71296,23,directed,1
71297,23,directed,1
51454,23,directed,1
71298,23,directed,1
71299,23,directed,1
50794,23,directed,1
51769,23,directed,1
51912,23,directed,1
71300,23,directed,1
51403,23,directed,1
51484,23,directed,1
71301,23,directed,1
71302,23,directed,1
51924,23,directed,1
50819,23,directed,1
51608,23,directed,1
51545,23,directed,1
71303,23,directed,1
71304,23,directed,1
50186,23,directed,1
51260,23,directed,1
71305,23,directed,1
51607,23,directed,1
71306,23,directed,1
51406,23,directed,1
71307,23,directed,1
51866,23,directed,1
51647,23,directed,1
71308,23,directed,1
71309,23,directed,1
71310,23,directed,1
52070,23,directed,1
71311,23,directed,1
51460,23,directed,1
71312,23,directed,1
51259,23,directed,1
71313,23,directed,1
51918,23,directed,1
71314,23,directed,1
71315,23,directed,1
71316,23,directed,1
51418,23,directed,1
71317,23,directed,1
51749,23,directed,1
51929,23,directed,1
51931,23,directed,1
51930,23,directed,1
50047,23,directed,1
8023,23,directed,1
35308,23,directed,1
71318,23,directed,1
71319,23,directed,1
71320,23,directed,1
2332,23,directed,1
51932,23,directed,1
71321,23,directed,1
51858,23,directed,1
51680,23,directed,1
51926,23,directed,1
71322,23,directed,1
38625,23,directed,1
71323,23,directed,1
51525,23,directed,1
51939,23,directed,1
52656,23,directed,1
71324,23,directed,1
71325,23,directed,1
51249,23,directed,1
51756,23,directed,1
51943,23,directed,1
71326,23,directed,1
9453,23,directed,1
51893,23,directed,1
51979,23,directed,1
51646,23,directed,1
71327,23,directed,1
51920,23,directed,1
43036,23,directed,1
71328,23,directed,1
62977,23,directed,1
71329,23,directed,1
50393,23,directed,1
71330,23,directed,1
71331,23,directed,1
50577,23,directed,1
50119,23,directed,1
39000,23,directed,1
52317,23,directed,1
51709,23,directed,1
51708,23,directed,1
71332,23,directed,1
51951,23,directed,1
71333,23,directed,1
51941,23,directed,1
55935,23,directed,1
51953,23,directed,1
51261,23,directed,1
71334,23,directed,1
71335,23,directed,1
51620,23,directed,1
51512,23,directed,1
1578,23,directed,1
52584,23,directed,1
1234,23,directed,1
71336,23,directed,1
71337,23,directed,1
51601,23,directed,1
71338,23,directed,1
51746,23,directed,1
51448,23,directed,1
71339,23,directed,1
71340,23,directed,1
51971,23,directed,1
51621,23,directed,1
71341,23,directed,1
71342,23,directed,1
52399,23,directed,1
71343,23,directed,1
51955,23,directed,1
52558,23,directed,1
17002,23,directed,1
71344,23,directed,1
51329,23,directed,1
71345,23,directed,1
29358,23,directed,1
71346,23,directed,1
50778,23,directed,1
51922,23,directed,1
52552,23,directed,1
51727,23,directed,1
71347,23,directed,1
51081,23,directed,1
51516,23,directed,1
71348,23,directed,1
71349,23,directed,1
71350,23,directed,1
71351,23,directed,1
71352,23,directed,1
71353,23,directed,1
71354,23,directed,1
51862,23,directed,1
51877,23,directed,1
71355,23,directed,1
71356,23,directed,1
51388,23,directed,1
71357,23,directed,1
71358,23,directed,1
51970,23,directed,1
39522,23,directed,1
71359,23,directed,1
71360,23,directed,1
14794,23,directed,1
4974,23,directed,1
71361,23,directed,1
51973,23,directed,1
50825,23,directed,1
9041,23,directed,1
71362,23,directed,1
52453,23,directed,1
71363,23,directed,1
2355,23,directed,1
71364,23,directed,1
51976,23,directed,1
71365,23,directed,1
71366,23,directed,1
71367,23,directed,1
71368,23,directed,1
2365,23,directed,1
71369,23,directed,1
71370,23,directed,1
71371,23,directed,1
13957,23,directed,1
24217,23,directed,1
29391,23,directed,1
11934,23,directed,1
51982,23,directed,1
71372,23,directed,1
51988,23,directed,1
50497,23,directed,1
71373,23,directed,1
71374,23,directed,1
71375,23,directed,1
51990,23,directed,1
51733,23,directed,1
2370,23,directed,1
71376,23,directed,1
51968,23,directed,1
52559,23,directed,1
51996,23,directed,1
51997,23,directed,1
71377,23,directed,1
10030,23,directed,1
71378,23,directed,1
71379,23,directed,1
71380,23,directed,1
71381,23,directed,1
52003,23,directed,1
71382,23,directed,1
52004,23,directed,1
71383,23,directed,1
46441,23,directed,1
71384,23,directed,1
71385,23,directed,1
40625,23,directed,1
71386,23,directed,1
71387,23,directed,1
71388,23,directed,1
52009,23,directed,1
11708,23,directed,1
71389,23,directed,1
42876,23,directed,1
71390,23,directed,1
7732,23,directed,1
71391,23,directed,1
41838,23,directed,1
52020,23,directed,1
51509,23,directed,1
52023,23,directed,1
51600,23,directed,1
52024,23,directed,1
71392,23,directed,1
40679,23,directed,1
71393,23,directed,1
71394,23,directed,1
52668,23,directed,1
71395,23,directed,1
71396,23,directed,1
71397,23,directed,1
11922,23,directed,1
1563,23,directed,1
4923,23,directed,1
71398,23,directed,1
52379,23,directed,1
52473,23,directed,1
52029,23,directed,1
71399,23,directed,1
71400,23,directed,1
71401,23,directed,1
71402,23,directed,1
52038,23,directed,1
52039,23,directed,1
71403,23,directed,1
71404,23,directed,1
71405,23,directed,1
5093,23,directed,1
71406,23,directed,1
24989,23,directed,1
71407,23,directed,1
71408,23,directed,1
71409,23,directed,1
39275,23,directed,1
52100,23,directed,1
24520,23,directed,1
2421,23,directed,1
46632,23,directed,1
35292,23,directed,1
71410,23,directed,1
2429,23,directed,1
14262,23,directed,1
52110,23,directed,1
52111,23,directed,1
71411,23,directed,1
52043,23,directed,1
71412,23,directed,1
71413,23,directed,1
71414,23,directed,1
71415,23,directed,1
40786,23,directed,1
17255,23,directed,1
27241,23,directed,1
71416,23,directed,1
71417,23,directed,1
51330,23,directed,1
51714,23,directed,1
71418,23,directed,1
51419,23,directed,1
53088,23,directed,1
40481,23,directed,1
71419,23,directed,1
52122,23,directed,1
1151,23,directed,1
70143,23,directed,1
1022,23,directed,1
71420,23,directed,1
65337,23,directed,1
2432,23,directed,1
71421,23,directed,1
52138,23,directed,1
52139,23,directed,1
71422,23,directed,1
52145,23,directed,1
71423,23,directed,1
7629,23,directed,1
2436,23,directed,1
52151,23,directed,1
52152,23,directed,1
52068,23,directed,1
71424,23,directed,1
71425,23,directed,1
71426,23,directed,1
71427,23,directed,1
52543,23,directed,1
71428,23,directed,1
52224,23,directed,1
71429,23,directed,1
71430,23,directed,1
71431,23,directed,1
71432,23,directed,1
52599,23,directed,1
12280,23,directed,1
71433,23,directed,1
71434,23,directed,1
71435,23,directed,1
71436,23,directed,1
50371,23,directed,1
24967,23,directed,1
52161,23,directed,1
71437,23,directed,1
52162,23,directed,1
51139,23,directed,1
52163,23,directed,1
71438,23,directed,1
71439,23,directed,1
52164,23,directed,1
51140,23,directed,1
21270,23,directed,1
40903,23,directed,1
41051,23,directed,1
71440,23,directed,1
71441,23,directed,1
71442,23,directed,1
48374,23,directed,1
50398,23,directed,1
71443,23,directed,1
71444,23,directed,1
52206,23,directed,1
52182,23,directed,1
9,23,directed,1
51263,23,directed,1
50801,23,directed,1
71445,23,directed,1
71446,23,directed,1
51896,23,directed,1
51906,23,directed,1
52165,23,directed,1
50731,23,directed,1
52498,23,directed,1
71447,23,directed,1
71448,23,directed,1
71449,23,directed,1
71450,23,directed,1
71451,23,directed,1
71452,23,directed,1
71453,23,directed,1
17322,23,directed,1
71454,23,directed,1
71455,23,directed,1
71456,23,directed,1
10091,23,directed,1
71457,23,directed,1
52190,23,directed,1
71458,23,directed,1
49261,23,directed,1
71459,23,directed,1
4834,23,directed,1
49964,23,directed,1
71460,23,directed,1
71461,23,directed,1
52858,23,directed,1
71462,23,directed,1
71463,23,directed,1
71464,23,directed,1
71465,23,directed,1
71466,23,directed,1
71467,23,directed,1
11290,23,directed,1
71468,23,directed,1
52259,23,directed,1
71469,23,directed,1
51872,23,directed,1
51983,23,directed,1
71470,23,directed,1
71471,23,directed,1
71472,23,directed,1
71473,23,directed,1
71474,23,directed,1
40959,23,directed,1
71475,23,directed,1
52213,23,directed,1
71476,23,directed,1
71477,23,directed,1
6698,23,directed,1
71478,23,directed,1
71479,23,directed,1
71480,23,directed,1
71481,23,directed,1
11559,23,directed,1
51755,23,directed,1
71482,23,directed,1
51615,23,directed,1
15821,23,directed,1
71483,23,directed,1
71484,23,directed,1
71485,23,directed,1
71486,23,directed,1
71487,23,directed,1
52221,23,directed,1
71488,23,directed,1
51916,23,directed,1
11458,23,directed,1
71489,23,directed,1
11949,23,directed,1
52000,23,directed,1
71490,23,directed,1
71491,23,directed,1
50269,23,directed,1
71492,23,directed,1
11711,23,directed,1
11283,23,directed,1
71493,23,directed,1
52228,23,directed,1
52168,23,directed,1
52230,23,directed,1
11948,23,directed,1
71494,23,directed,1
52210,23,directed,1
71495,23,directed,1
52426,23,directed,1
71496,23,directed,1
71497,23,directed,1
52014,23,directed,1
71498,23,directed,1
71499,23,directed,1
51687,23,directed,1
71500,23,directed,1
71501,23,directed,1
52234,23,directed,1
52202,23,directed,1
71502,23,directed,1
71503,23,directed,1
11854,23,directed,1
7003,23,directed,1
71504,23,directed,1
71505,23,directed,1
50357,23,directed,1
46239,23,directed,1
52243,23,directed,1
11935,23,directed,1
52247,23,directed,1
71506,23,directed,1
71507,23,directed,1
69326,23,directed,1
71508,23,directed,1
2501,23,directed,1
52296,23,directed,1
71509,23,directed,1
51107,23,directed,1
24541,23,directed,1
71510,23,directed,1
52261,23,directed,1
71511,23,directed,1
52262,23,directed,1
50770,23,directed,1
52411,23,directed,1
2496,23,directed,1
52900,23,directed,1
47627,23,directed,1
8951,23,directed,1
11947,23,directed,1
52310,23,directed,1
52053,23,directed,1
52642,23,directed,1
71512,23,directed,1
35385,23,directed,1
71513,23,directed,1
71514,23,directed,1
52442,23,directed,1
71515,23,directed,1
52275,23,directed,1
52276,23,directed,1
71516,23,directed,1
5948,23,directed,1
71517,23,directed,1
52286,23,directed,1
52033,23,directed,1
71518,23,directed,1
52289,23,directed,1
52693,23,directed,1
71519,23,directed,1
52293,23,directed,1
71520,23,directed,1
71521,23,directed,1
52303,23,directed,1
71522,23,directed,1
52265,23,directed,1
24550,23,directed,1
13509,23,directed,1
52300,23,directed,1
52309,23,directed,1
52434,23,directed,1
46754,23,directed,1
51506,23,directed,1
52302,23,directed,1
52321,23,directed,1
52325,23,directed,1
17532,23,directed,1
35416,23,directed,1
52280,23,directed,1
40609,23,directed,1
41258,23,directed,1
71523,23,directed,1
71524,23,directed,1
52338,23,directed,1
71525,23,directed,1
52340,23,directed,1
71526,23,directed,1
24580,23,directed,1
71527,23,directed,1
71528,23,directed,1
52352,23,directed,1
29885,23,directed,1
71529,23,directed,1
52476,23,directed,1
14634,23,directed,1
51899,23,directed,1
71530,23,directed,1
35397,23,directed,1
71531,23,directed,1
71532,23,directed,1
52050,23,directed,1
2949,23,directed,1
52372,23,directed,1
52375,23,directed,1
71533,23,directed,1
71534,23,directed,1
52376,23,directed,1
71535,23,directed,1
52377,23,directed,1
71536,23,directed,1
52382,23,directed,1
71537,23,directed,1
53051,23,directed,1
2349,23,directed,1
52323,23,directed,1
71538,23,directed,1
71539,23,directed,1
71540,23,directed,1
52395,23,directed,1
52396,23,directed,1
71541,23,directed,1
51495,23,directed,1
71542,23,directed,1
47557,23,directed,1
71543,23,directed,1
71544,23,directed,1
71545,23,directed,1
52472,23,directed,1
71546,23,directed,1
52059,23,directed,1
71547,23,directed,1
52549,23,directed,1
51586,23,directed,1
30066,23,directed,1
52263,23,directed,1
52428,23,directed,1
71548,23,directed,1
41813,23,directed,1
71549,23,directed,1
50828,23,directed,1
52103,23,directed,1
52431,23,directed,1
52506,23,directed,1
49431,23,directed,1
71550,23,directed,1
71551,23,directed,1
71552,23,directed,1
71553,23,directed,1
71554,23,directed,1
71555,23,directed,1
52743,23,directed,1
71556,23,directed,1
52449,23,directed,1
52480,23,directed,1
71557,23,directed,1
52287,23,directed,1
52440,23,directed,1
71558,23,directed,1
52430,23,directed,1
71559,23,directed,1
71560,23,directed,1
71561,23,directed,1
71562,23,directed,1
52496,23,directed,1
71563,23,directed,1
52481,23,directed,1
50816,23,directed,1
52211,23,directed,1
52444,23,directed,1
51305,23,directed,1
71564,23,directed,1
71565,23,directed,1
71566,23,directed,1
11610,23,directed,1
71567,23,directed,1
71568,23,directed,1
71569,23,directed,1
71570,23,directed,1
71571,23,directed,1
44055,23,directed,1
71572,23,directed,1
71573,23,directed,1
71574,23,directed,1
71575,23,directed,1
57055,23,directed,1
50783,23,directed,1
71576,23,directed,1
52447,23,directed,1
71577,23,directed,1
51735,23,directed,1
7066,23,directed,1
71578,23,directed,1
71579,23,directed,1
71580,23,directed,1
71581,23,directed,1
52353,23,directed,1
71582,23,directed,1
51937,23,directed,1
52392,23,directed,1
71583,23,directed,1
50468,23,directed,1
71584,23,directed,1
51757,23,directed,1
71585,23,directed,1
71586,23,directed,1
71587,23,directed,1
71588,23,directed,1
71589,23,directed,1
71590,23,directed,1
45137,23,directed,1
71591,23,directed,1
51962,23,directed,1
71592,23,directed,1
51914,23,directed,1
71593,23,directed,1
52441,23,directed,1
71594,23,directed,1
71595,23,directed,1
30490,23,directed,1
71596,23,directed,1
71597,23,directed,1
71598,23,directed,1
71599,23,directed,1
52327,23,directed,1
71600,23,directed,1
52502,23,directed,1
41567,23,directed,1
71601,23,directed,1
35405,23,directed,1
71602,23,directed,1
52451,23,directed,1
52204,23,directed,1
71603,23,directed,1
71604,23,directed,1
52356,23,directed,1
71605,23,directed,1
71606,23,directed,1
71607,23,directed,1
52283,23,directed,1
52436,23,directed,1
71608,23,directed,1
58910,23,directed,1
50803,23,directed,1
52312,23,directed,1
52282,23,directed,1
51873,23,directed,1
52007,23,directed,1
71609,23,directed,1
71610,23,directed,1
52205,23,directed,1
71611,23,directed,1
52252,23,directed,1
71612,23,directed,1
52246,23,directed,1
51395,23,directed,1
71613,23,directed,1
71614,23,directed,1
71615,23,directed,1
52594,23,directed,1
71616,23,directed,1
51876,23,directed,1
71617,23,directed,1
71618,23,directed,1
30040,23,directed,1
52523,23,directed,1
71619,23,directed,1
17499,23,directed,1
52456,23,directed,1
52198,23,directed,1
52458,23,directed,1
51432,23,directed,1
71620,23,directed,1
71621,23,directed,1
29839,23,directed,1
71622,23,directed,1
71623,23,directed,1
50806,23,directed,1
71624,23,directed,1
71625,23,directed,1
52066,23,directed,1
71626,23,directed,1
52612,23,directed,1
52116,23,directed,1
71627,23,directed,1
52468,23,directed,1
51160,23,directed,1
46902,23,directed,1
71628,23,directed,1
52469,23,directed,1
51719,23,directed,1
71629,23,directed,1
71630,23,directed,1
71631,23,directed,1
71632,23,directed,1
2511,23,directed,1
71633,23,directed,1
71634,23,directed,1
71635,23,directed,1
52509,23,directed,1
71636,23,directed,1
52462,23,directed,1
71637,23,directed,1
71638,23,directed,1
50361,23,directed,1
71639,23,directed,1
71640,23,directed,1
25634,23,directed,1
50807,23,directed,1
52450,23,directed,1
52913,23,directed,1
51414,23,directed,1
71641,23,directed,1
71642,23,directed,1
71643,23,directed,1
50788,23,directed,1
52062,23,directed,1
52474,23,directed,1
52425,23,directed,1
71644,23,directed,1
52132,23,directed,1
52270,23,directed,1
71645,23,directed,1
52337,23,directed,1
52483,23,directed,1
52477,23,directed,1
71646,23,directed,1
52478,23,directed,1
50791,23,directed,1
71647,23,directed,1
52433,23,directed,1
52322,23,directed,1
50775,23,directed,1
71648,23,directed,1
52437,23,directed,1
52497,23,directed,1
71649,23,directed,1
71650,23,directed,1
52080,23,directed,1
71651,23,directed,1
71652,23,directed,1
71653,23,directed,1
50372,23,directed,1
52597,23,directed,1
51488,23,directed,1
71654,23,directed,1
50814,23,directed,1
71655,23,directed,1
71656,23,directed,1
71657,23,directed,1
51864,23,directed,1
71658,23,directed,1
51961,23,directed,1
52583,23,directed,1
52581,23,directed,1
71659,23,directed,1
71660,23,directed,1
52279,23,directed,1
71661,23,directed,1
71662,23,directed,1
71663,23,directed,1
71664,23,directed,1
51875,23,directed,1
52482,23,directed,1
71665,23,directed,1
71666,23,directed,1
71667,23,directed,1
71668,23,directed,1
52490,23,directed,1
52061,23,directed,1
52235,23,directed,1
46706,23,directed,1
71669,23,directed,1
71670,23,directed,1
